device_id,id_type,latitude,longitude,horizontal_accuracy,timestamp,device_os,geohash,year,month,geohash3,geohash5,geohash6,geohash7,geohash8,geohash9,geohash4,day_of_week,nday,hour,clave_device_dia,clave_device_dia_hora,previous_longitude,previous_latitude,previous_timestamp,distance,kmh,device_home_geohash8,device_home_latitude,device_home_longitude,device_work_geohash8,device_work_latitude,device_work_longitude,location_type,price_sqft_home,price_sqft_location,
f654d4a6-3850-4021-98df-1e4de5d5a945,AAID,22.2912459,114.1982964,19,1693528861,Android,wecny9uxv,2023,9,wec,wecny,wecny9,wecny9u,wecny9ux,wecny9uxv,wecn,5,1,8,f654d4a6-3850-4021-98df-1e4de5d5a9455,f654d4a6-3850-4021-98df-1e4de5d5a94558,\N,\N,\N,\N,\N,wecr21b1,22.3780209,114.2580357,wecr21b1,22.37800938,114.2580436,\N,\N,14695.6,1
f654d4a6-3850-4021-98df-1e4de5d5a945,AAID,22.2692492,114.2409154,36.3,1693553045,Android,wecnxtgxy,2023,9,wec,wecnx,wecnxt,wecnxtg,wecnxtgx,wecnxtgxy,wecn,5,1,15,f654d4a6-3850-4021-98df-1e4de5d5a9455,f654d4a6-3850-4021-98df-1e4de5d5a945515,114.1903407,22.2861515,1693548671,5533,4.553909465,wecr21b1,22.3780209,114.2580357,wecr21b1,22.37800938,114.2580436,building-garage,\N,\N,1
f6580b80-1451-48b9-b99f-685c17a54fc8,AAID,22.3399614,114.1347786,12.6,1693738855,Android,wecpj4y7t,2023,9,wec,wecpj,wecpj4,wecpj4y,wecpj4y7,wecpj4y7t,wecp,7,3,19,f6580b80-1451-48b9-b99f-685c17a54fc87,f6580b80-1451-48b9-b99f-685c17a54fc8719,114.1344681,22.340451,1693738471,63,0.590625,wecpjpxf,22.36587731,114.136828,wecpjpxf,22.36585918,114.1368275,building-hospital,13322.4,\N,1
f6580b80-1451-48b9-b99f-685c17a54fc8,AAID,22.3399279,114.1348854,14.1,1693739241,Android,wecpj4y7x,2023,9,wec,wecpj,wecpj4,wecpj4y,wecpj4y7,wecpj4y7x,wecp,7,3,19,f6580b80-1451-48b9-b99f-685c17a54fc87,f6580b80-1451-48b9-b99f-685c17a54fc8719,114.1347786,22.3399614,1693738855,12,0.111917098,wecpjpxf,22.36587731,114.136828,wecpjpxf,22.36585918,114.1368275,building-hospital,13322.4,\N,1
f6580b80-1451-48b9-b99f-685c17a54fc8,AAID,22.3399447,114.1347659,12.7,1693739590,Android,wecpj4y7s,2023,9,wec,wecpj,wecpj4,wecpj4y,wecpj4y7,wecpj4y7s,wecp,7,3,19,f6580b80-1451-48b9-b99f-685c17a54fc87,f6580b80-1451-48b9-b99f-685c17a54fc8719,114.1348854,22.3399279,1693739241,12,0.123782235,wecpjpxf,22.36587731,114.136828,wecpjpxf,22.36585918,114.1368275,building-hospital,13322.4,\N,1
f6580b80-1451-48b9-b99f-685c17a54fc8,AAID,22.3399656,114.1346916,14,1693739974,Android,wecpj4y7e,2023,9,wec,wecpj,wecpj4,wecpj4y,wecpj4y7,wecpj4y7e,wecp,7,3,19,f6580b80-1451-48b9-b99f-685c17a54fc87,f6580b80-1451-48b9-b99f-685c17a54fc8719,114.1347659,22.3399447,1693739590,8,0.075,wecpjpxf,22.36587731,114.136828,wecpjpxf,22.36585918,114.1368275,building-hospital,13322.4,\N,1
f6580b80-1451-48b9-b99f-685c17a54fc8,AAID,22.3399651,114.1346496,14.6,1693740354,Android,wecpj4y7d,2023,9,wec,wecpj,wecpj4,wecpj4y,wecpj4y7,wecpj4y7d,wecp,7,3,19,f6580b80-1451-48b9-b99f-685c17a54fc87,f6580b80-1451-48b9-b99f-685c17a54fc8719,114.1346916,22.3399656,1693739974,4,0.037894737,wecpjpxf,22.36587731,114.136828,wecpjpxf,22.36585918,114.1368275,building-hospital,13322.4,\N,1
f6580b80-1451-48b9-b99f-685c17a54fc8,AAID,22.3399688,114.1346958,14,1693741330,Android,wecpj4y7g,2023,9,wec,wecpj,wecpj4,wecpj4y,wecpj4y7,wecpj4y7g,wecp,7,3,19,f6580b80-1451-48b9-b99f-685c17a54fc87,f6580b80-1451-48b9-b99f-685c17a54fc8719,114.1346496,22.3399651,1693740354,5,0.018442623,wecpjpxf,22.36587731,114.136828,wecpjpxf,22.36585918,114.1368275,building-hospital,13322.4,\N,1
f6580b80-1451-48b9-b99f-685c17a54fc8,AAID,22.3399688,114.1346958,12,1693741684,Android,wecpj4y7g,2023,9,wec,wecpj,wecpj4,wecpj4y,wecpj4y7,wecpj4y7g,wecp,7,3,19,f6580b80-1451-48b9-b99f-685c17a54fc87,f6580b80-1451-48b9-b99f-685c17a54fc8719,114.1346958,22.3399688,1693741330,0,0,wecpjpxf,22.36587731,114.136828,wecpjpxf,22.36585918,114.1368275,building-hospital,13322.4,\N,1
f6580b80-1451-48b9-b99f-685c17a54fc8,AAID,22.3399688,114.1346958,14,1693742054,Android,wecpj4y7g,2023,9,wec,wecpj,wecpj4,wecpj4y,wecpj4y7,wecpj4y7g,wecp,7,3,19,f6580b80-1451-48b9-b99f-685c17a54fc87,f6580b80-1451-48b9-b99f-685c17a54fc8719,114.1346958,22.3399688,1693741684,0,0,wecpjpxf,22.36587731,114.136828,wecpjpxf,22.36585918,114.1368275,building-hospital,13322.4,\N,1
f664b4d6-5809-413e-b49b-3605d0515503,IDFA,22.338962,114.20717,164,1693784463,iOS,wecpnfejg,2023,9,wec,wecpn,wecpnf,wecpnfe,wecpnfej,wecpnfejg,wecp,1,4,7,f664b4d6-5809-413e-b49b-3605d05155031,f664b4d6-5809-413e-b49b-3605d051550317,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1
f68a046d-48d6-41bc-a8dc-8210b026d2a7,AAID,22.3427491,114.1833845,16.7,1693902507,Android,wecpn73gc,2023,9,wec,wecpn,wecpn7,wecpn73,wecpn73g,wecpn73gc,wecp,2,5,16,f68a046d-48d6-41bc-a8dc-8210b026d2a72,f68a046d-48d6-41bc-a8dc-8210b026d2a7216,114.1832966,22.3427647,1693898856,9,0.008874281,wecprppu,22.40739167,114.2245937,wecprppu,22.40738783,114.2245895,building-apartments,\N,15450.66667,1
f68a046d-48d6-41bc-a8dc-8210b026d2a7,AAID,22.3427481,114.1833764,15.1,1693908753,Android,wecpn73gc,2023,9,wec,wecpn,wecpn7,wecpn73,wecpn73g,wecpn73gc,wecp,2,5,18,f68a046d-48d6-41bc-a8dc-8210b026d2a72,f68a046d-48d6-41bc-a8dc-8210b026d2a7218,114.1833674,22.3427771,1693906282,3,0.0043707,wecprppu,22.40739167,114.2245937,wecprppu,22.40738783,114.2245895,building-apartments,\N,15450.66667,1
f68a046d-48d6-41bc-a8dc-8210b026d2a7,AAID,22.3427576,114.1833822,14.9,1693909903,Android,wecpn73gc,2023,9,wec,wecpn,wecpn7,wecpn73,wecpn73g,wecpn73gc,wecp,2,5,18,f68a046d-48d6-41bc-a8dc-8210b026d2a72,f68a046d-48d6-41bc-a8dc-8210b026d2a7218,114.1833764,22.3427481,1693908753,1,0.003130435,wecprppu,22.40739167,114.2245937,wecprppu,22.40738783,114.2245895,building-apartments,\N,15450.66667,1
f68a046d-48d6-41bc-a8dc-8210b026d2a7,AAID,22.3727021,114.1783561,25.7,1694509931,Android,wecpq0y4k,2023,9,wec,wecpq,wecpq0,wecpq0y,wecpq0y4,wecpq0y4k,wecp,2,12,17,f68a046d-48d6-41bc-a8dc-8210b026d2a72,f68a046d-48d6-41bc-a8dc-8210b026d2a7217,114.1773668,22.3742806,1694508373,203,0.469062901,wecprppu,22.40739167,114.2245937,wecprppu,22.40738783,114.2245895,\N,\N,23536.63636,1
f6a013e3-3b28-6d4d-bf34-ab0f00d3493a,AAID,22.3171947,114.1644921,138.2,1693968605,Android,wecnvysp1,2023,9,wec,wecnv,wecnvy,wecnvys,wecnvysp,wecnvysp1,wecn,3,6,10,f6a013e3-3b28-6d4d-bf34-ab0f00d3493a3,f6a013e3-3b28-6d4d-bf34-ab0f00d3493a310,114.1663806,22.3175216,1693968274,198,2.15347432,wecpjb11,22.32451675,114.1606022,wecpjb0b,22.32432828,114.1600644,\N,17674.86667,\N,1
e9872505-727b-42f7-b4d5-efe02dc948d7,AAID,22.3242968,114.169867,30.5,1693877187,Android,wecpjbpbq,2023,9,wec,wecpj,wecpjb,wecpjbp,wecpjbpb,wecpjbpbq,wecp,2,5,9,e9872505-727b-42f7-b4d5-efe02dc948d72,e9872505-727b-42f7-b4d5-efe02dc948d729,114.1829496,22.3275644,1693874770,1394,2.076292925,wecppdnz,22.33646491,114.2454165,wecppdnz,22.33646413,114.245416,\N,\N,\N,1
e9872505-727b-42f7-b4d5-efe02dc948d7,AAID,22.3243211,114.169894,21.9,1693881999,Android,wecpjbpbx,2023,9,wec,wecpj,wecpjb,wecpjbp,wecpjbpb,wecpjbpbx,wecp,2,5,10,e9872505-727b-42f7-b4d5-efe02dc948d72,e9872505-727b-42f7-b4d5-efe02dc948d7210,114.169867,22.3242968,1693877187,4,0.002992519,wecppdnz,22.33646491,114.2454165,wecppdnz,22.33646413,114.245416,\N,\N,\N,1
e992f409-d5df-46b2-b8c1-b9c0d23890cd,IDFA,22.285575,114.158065,66,1693545179,iOS,wecnv8zqg,2023,9,wec,wecnv,wecnv8,wecnv8z,wecnv8zq,wecnv8zqg,wecn,5,1,13,e992f409-d5df-46b2-b8c1-b9c0d23890cd5,e992f409-d5df-46b2-b8c1-b9c0d23890cd513,114.158326,22.285846,1693543941,40,0.11631664,wecntzny,22.27589028,114.1682998,wecnv8ry,22.28275576,114.1588728,\N,23312.6,\N,1
e99a8a9e-712e-4e15-9e59-cecfe7142aa4,AAID,22.3340152,114.209757,98,1694086895,Android,wecpncv10,2023,9,wec,wecpn,wecpnc,wecpncv,wecpncv1,wecpncv10,wecp,4,7,19,e99a8a9e-712e-4e15-9e59-cecfe7142aa44,e99a8a9e-712e-4e15-9e59-cecfe7142aa4419,114.1692155,22.3174,1694081810,4561,3.229026549,wecntx53,22.27500961,114.1525453,wecntx53,22.27501429,114.1525769,building-apartments,35911.5,16625.66667,1
e9a3aeb7-6465-4aee-9aab-2f59ecb3b050,AAID,22.3805429,114.1348586,501,1694476548,Android,wecpm4q2n,2023,9,wec,wecpm,wecpm4,wecpm4q,wecpm4q2,wecpm4q2n,wecp,2,12,7,e9a3aeb7-6465-4aee-9aab-2f59ecb3b0502,e9a3aeb7-6465-4aee-9aab-2f59ecb3b05027,114.2162996,22.3812467,1694474353,8374,13.73412301,wecpr47h,22.3812835,114.2181909,wecpr47m,22.38144635,114.2183945,building-school,\N,\N,1
e9a57bb3-e46e-4837-a6f7-00537899c357,AAID,22.280882,114.1809034,115.1,1694088033,Android,wecny0pgx,2023,9,wec,wecny,wecny0,wecny0p,wecny0pg,wecny0pgx,wecn,4,7,20,e9a57bb3-e46e-4837-a6f7-00537899c3574,e9a57bb3-e46e-4837-a6f7-00537899c357420,114.1716278,22.2927648,1694087038,1630,5.897487437,wecnyj12,22.30784006,114.1717461,wecnyj12,22.30784612,114.1717493,\N,\N,\N,1
f413a1c6-ca7d-4586-a388-4a9245fab6b1,AAID,22.3696954,114.1222681,16.9,1693910024,Android,wecpkbm2c,2023,9,wec,wecpk,wecpkb,wecpkbm,wecpkbm2,wecpkbm2c,wecp,2,5,18,f413a1c6-ca7d-4586-a388-4a9245fab6b12,f413a1c6-ca7d-4586-a388-4a9245fab6b1218,114.1226652,22.3683656,1693908997,153,0.536319377,wecpjh7u,22.34833647,114.1313534,wecpjh7u,22.34833387,114.1313622,building-residential,\N,\N,1
f413a1c6-ca7d-4586-a388-4a9245fab6b1,AAID,22.3504161,114.131616,123.4,1694511172,Android,wecpjhu0e,2023,9,wec,wecpj,wecpjh,wecpjhu,wecpjhu0,wecpjhu0e,wecp,2,12,17,f413a1c6-ca7d-4586-a388-4a9245fab6b12,f413a1c6-ca7d-4586-a388-4a9245fab6b1217,114.1317072,22.3505288,1694511160,16,4.8,wecpjh7u,22.34833647,114.1313534,wecpjh7u,22.34833387,114.1313622,\N,\N,8787.5,1
f413a1c6-ca7d-4586-a388-4a9245fab6b1,AAID,22.3481696,114.1316922,21.3,1694521717,Android,wecpjhk5t,2023,9,wec,wecpj,wecpjh,wecpjhk,wecpjhk5,wecpjhk5t,wecp,2,12,20,f413a1c6-ca7d-4586-a388-4a9245fab6b12,f413a1c6-ca7d-4586-a388-4a9245fab6b1220,114.1314747,22.3484762,1694521286,41,0.342459397,wecpjh7u,22.34833647,114.1313534,wecpjh7u,22.34833387,114.1313622,building-apartments,\N,\N,1
f4465a0d-52ff-4916-91c7-4a759baf4749,AAID,22.3315526,114.193375,10.4,1693694547,Android,wecpn934d,2023,9,wec,wecpn,wecpn9,wecpn93,wecpn934,wecpn934d,wecp,7,3,6,f4465a0d-52ff-4916-91c7-4a759baf47497,f4465a0d-52ff-4916-91c7-4a759baf474976,114.1949609,22.3320826,1693689631,173,0.126688365,wecpn96r,22.3323673,114.1950513,wecpn96r,22.33236813,114.1950502,\N,\N,\N,1
f4465a0d-52ff-4916-91c7-4a759baf4749,AAID,22.3305076,114.191711,14.3,1693710635,Android,wecpn3pue,2023,9,wec,wecpn,wecpn3,wecpn3p,wecpn3pu,wecpn3pue,wecp,7,3,11,f4465a0d-52ff-4916-91c7-4a759baf47497,f4465a0d-52ff-4916-91c7-4a759baf4749711,114.1893659,22.3299454,1693710035,249,1.494,wecpn96r,22.3323673,114.1950513,wecpn96r,22.33236813,114.1950502,building-residential,\N,\N,1
f4465a0d-52ff-4916-91c7-4a759baf4749,AAID,22.3305769,114.1917188,16.8,1694315065,Android,wecpn3pv5,2023,9,wec,wecpn,wecpn3,wecpn3p,wecpn3pv,wecpn3pv5,wecp,7,10,11,f4465a0d-52ff-4916-91c7-4a759baf47497,f4465a0d-52ff-4916-91c7-4a759baf4749711,114.1881691,22.3295961,1694313625,381,0.9525,wecpn96r,22.3323673,114.1950513,wecpn96r,22.33236813,114.1950502,building-commercial,\N,\N,1
f4465a0d-52ff-4916-91c7-4a759baf4749,AAID,22.3321905,114.1947987,45.7,1694360468,Android,wecpn96n7,2023,9,wec,wecpn,wecpn9,wecpn96,wecpn96n,wecpn96n7,wecp,7,10,23,f4465a0d-52ff-4916-91c7-4a759baf47497,f4465a0d-52ff-4916-91c7-4a759baf4749723,114.1951086,22.3323581,1694354139,37,0.021045979,wecpn96r,22.3323673,114.1950513,wecpn96r,22.33236813,114.1950502,\N,\N,\N,1
f464101b-db5f-4e78-9d9e-c97b68458265,AAID,22.3307535,114.1620732,27.4,1694008343,Android,wecpjc4q1,2023,9,wec,wecpj,wecpjc,wecpjc4,wecpjc4q,wecpjc4q1,wecp,3,6,21,f464101b-db5f-4e78-9d9e-c97b684582653,f464101b-db5f-4e78-9d9e-c97b68458265321,114.172532,22.2998036,1694007477,3606,14.99030023,wecpj9sv,22.33344446,114.1547454,wecpj9sv,22.33344208,114.1547438,building-apartments,\N,\N,1
f46a65f1-db93-477b-a2e6-798f09b778a3,AAID,22.3264758,114.2575745,96.8,1693534322,Android,wecppbrv4,2023,9,wec,wecpp,wecppb,wecppbr,wecppbrv,wecppbrv4,wecp,5,1,10,f46a65f1-db93-477b-a2e6-798f09b778a35,f46a65f1-db93-477b-a2e6-798f09b778a3510,114.2587619,22.3280146,1693533496,210,0.915254237,wecr008v,22.32795007,114.2589854,wecnyp5g,22.31935225,114.1753564,\N,\N,11044.66667,1
f46a65f1-db93-477b-a2e6-798f09b778a3,AAID,22.3265044,114.2576587,160.1,1694111778,Android,wecppbrvk,2023,9,wec,wecpp,wecppb,wecppbr,wecppbrv,wecppbrvk,wecp,5,8,2,f46a65f1-db93-477b-a2e6-798f09b778a35,f46a65f1-db93-477b-a2e6-798f09b778a352,114.2589284,22.3279822,1694110974,210,0.940298507,wecr008v,22.32795007,114.2589854,wecnyp5g,22.31935225,114.1753564,\N,\N,11044.66667,1
f46a65f1-db93-477b-a2e6-798f09b778a3,AAID,22.3264994,114.2575896,166.9,1694718202,Android,wecppbrv6,2023,9,wec,wecpp,wecppb,wecppbr,wecppbrv,wecppbrv6,wecp,5,15,3,f46a65f1-db93-477b-a2e6-798f09b778a35,f46a65f1-db93-477b-a2e6-798f09b778a353,114.2587289,22.3280796,1694717446,211,1.004761905,wecr008v,22.32795007,114.2589854,wecnyp5g,22.31935225,114.1753564,\N,\N,11044.66667,1
f46a65f1-db93-477b-a2e6-798f09b778a3,AAID,22.3264786,114.2575761,160.3,1694726760,Android,wecppbrv4,2023,9,wec,wecpp,wecppb,wecppbr,wecppbrv,wecppbrv4,wecp,5,15,5,f46a65f1-db93-477b-a2e6-798f09b778a35,f46a65f1-db93-477b-a2e6-798f09b778a355,114.2577826,22.3263969,1694724959,23,0.045974459,wecr008v,22.32795007,114.2589854,wecnyp5g,22.31935225,114.1753564,\N,\N,11044.66667,1
f47aca5c-9f2f-4f93-b8f7-f1e1f288e6d2,IDFA,22.300661,114.0132,64,1693788949,iOS,wecnf7tyu,2023,9,wec,wecnf,wecnf7,wecnf7t,wecnf7ty,wecnf7tyu,wecn,1,4,8,f47aca5c-9f2f-4f93-b8f7-f1e1f288e6d21,f47aca5c-9f2f-4f93-b8f7-f1e1f288e6d218,114.015477,22.299925,1693775895,248,0.06839283,wecnf7z5,22.30147005,114.0149435,wecnf7zh,22.30162618,114.0149508,building-school,\N,\N,1
f48dd3dd-281b-4725-9240-5321611c8f7e,AAID,22.3336468,114.360946,6,1693550635,Android,wecr43eng,2023,9,wec,wecr4,wecr43,wecr43e,wecr43en,wecr43eng,wecr,5,1,14,f48dd3dd-281b-4725-9240-5321611c8f7e5,f48dd3dd-281b-4725-9240-5321611c8f7e514,114.3610662,22.3336622,1693549995,12,0.0675,wecnvz94,22.32193654,114.1605034,wecnvz95,22.32203022,114.160455,\N,10904.33333,\N,1
f48dd3dd-281b-4725-9240-5321611c8f7e,AAID,22.3336468,114.360946,6,1693550965,Android,wecr43eng,2023,9,wec,wecr4,wecr43,wecr43e,wecr43en,wecr43eng,wecr,5,1,14,f48dd3dd-281b-4725-9240-5321611c8f7e5,f48dd3dd-281b-4725-9240-5321611c8f7e514,114.360946,22.3336468,1693550635,0,0,wecnvz94,22.32193654,114.1605034,wecnvz95,22.32203022,114.160455,\N,10904.33333,\N,1
f48dd3dd-281b-4725-9240-5321611c8f7e,AAID,22.3336468,114.360946,8,1693551346,Android,wecr43eng,2023,9,wec,wecr4,wecr43,wecr43e,wecr43en,wecr43eng,wecr,5,1,14,f48dd3dd-281b-4725-9240-5321611c8f7e5,f48dd3dd-281b-4725-9240-5321611c8f7e514,114.360946,22.3336468,1693550965,0,0,wecnvz94,22.32193654,114.1605034,wecnvz95,22.32203022,114.160455,\N,10904.33333,\N,1
f48dd3dd-281b-4725-9240-5321611c8f7e,AAID,22.3336466,114.3609457,609.9,1693551965,Android,wecr43eng,2023,9,wec,wecr4,wecr43,wecr43e,wecr43en,wecr43eng,wecr,5,1,15,f48dd3dd-281b-4725-9240-5321611c8f7e5,f48dd3dd-281b-4725-9240-5321611c8f7e515,114.360946,22.3336468,1693551346,0,0,wecnvz94,22.32193654,114.1605034,wecnvz95,22.32203022,114.160455,\N,10904.33333,\N,1
f48dd3dd-281b-4725-9240-5321611c8f7e,AAID,22.3416088,114.2555187,701,1693557664,Android,wecppgnm6,2023,9,wec,wecpp,wecppg,wecppgn,wecppgnm,wecppgnm6,wecp,5,1,16,f48dd3dd-281b-4725-9240-5321611c8f7e5,f48dd3dd-281b-4725-9240-5321611c8f7e516,114.2501276,22.3536646,1693557256,1451,12.80294118,wecnvz94,22.32193654,114.1605034,wecnvz95,22.32203022,114.160455,\N,10904.33333,\N,1
f48dd3dd-281b-4725-9240-5321611c8f7e,AAID,22.3336404,114.3610692,20.7,1694156463,Android,wecr43eny,2023,9,wec,wecr4,wecr43,wecr43e,wecr43en,wecr43eny,wecr,5,8,15,f48dd3dd-281b-4725-9240-5321611c8f7e5,f48dd3dd-281b-4725-9240-5321611c8f7e515,114.3627886,22.332377,1694155993,226,1.73106383,wecnvz94,22.32193654,114.1605034,wecnvz95,22.32203022,114.160455,\N,10904.33333,\N,1
f4a37500-1401-4766-9be9-0b7492d7066f,IDFA,22.315801,114.217589,66,1693605298,iOS,wecnzn6wy,2023,9,wec,wecnz,wecnzn,wecnzn6,wecnzn6w,wecnzn6wy,wecn,6,2,5,f4a37500-1401-4766-9be9-0b7492d7066f6,f4a37500-1401-4766-9be9-0b7492d7066f65,114.217256,22.316522,1693600910,87,0.071376481,wecnzndk,22.31672181,114.2171654,wecnzndk,22.31672733,114.2171953,\N,\N,\N,1
f4a37500-1401-4766-9be9-0b7492d7066f,IDFA,22.323111,114.265668,9.2,1693607562,iOS,wecqbpv9x,2023,9,wec,wecqb,wecqbp,wecqbpv,wecqbpv9,wecqbpv9x,wecq,6,2,6,f4a37500-1401-4766-9be9-0b7492d7066f6,f4a37500-1401-4766-9be9-0b7492d7066f66,114.265487,22.318041,1693607526,564,56.4,wecnzndk,22.31672181,114.2171654,wecnzndk,22.31672733,114.2171953,\N,\N,\N,1
f4a37500-1401-4766-9be9-0b7492d7066f,IDFA,22.322974,114.269305,7.2,1693607636,iOS,wecqbrb2e,2023,9,wec,wecqb,wecqbr,wecqbrb,wecqbrb2,wecqbrb2e,wecq,6,2,6,f4a37500-1401-4766-9be9-0b7492d7066f6,f4a37500-1401-4766-9be9-0b7492d7066f66,114.273009,22.319486,1693607602,544,57.6,wecnzndk,22.31672181,114.2171654,wecnzndk,22.31672733,114.2171953,\N,\N,\N,1
f4a37500-1401-4766-9be9-0b7492d7066f,IDFA,22.315664,114.277842,7.2,1693607696,iOS,wecqbqqw4,2023,9,wec,wecqb,wecqbq,wecqbqq,wecqbqqw,wecqbqqw4,wecq,6,2,6,f4a37500-1401-4766-9be9-0b7492d7066f6,f4a37500-1401-4766-9be9-0b7492d7066f66,114.269305,22.322974,1693607636,1197,71.82,wecnzndk,22.31672181,114.2171654,wecnzndk,22.31672733,114.2171953,\N,\N,\N,1
e8df932b-1fe1-4987-863b-465177f5cd01,IDFA,22.346968,114.124326,15,1694091406,iOS,wecphunu9,2023,9,wec,wecph,wecphu,wecphun,wecphunu,wecphunu9,wecp,4,7,20,e8df932b-1fe1-4987-863b-465177f5cd014,e8df932b-1fe1-4987-863b-465177f5cd01420,114.134369,22.335177,1694091366,1669,150.21,wecpq12w,22.37608265,114.1706785,wecpq12w,22.37608282,114.1706862,\N,\N,\N,1
e8e2a152-0d6e-4af5-b1ee-5738c78078cf,IDFA,22.31526,114.162366,1413,1693789813,iOS,wecnvy67z,2023,9,wec,wecnv,wecnvy,wecnvy6,wecnvy67,wecnvy67z,wecn,1,4,9,e8e2a152-0d6e-4af5-b1ee-5738c78078cf1,e8e2a152-0d6e-4af5-b1ee-5738c78078cf19,114.162984,22.315247,1693788561,64,0.184025559,wecqbpbr,22.32406183,114.2582972,wecqbpbr,22.32406192,114.2582989,\N,14635.58333,\N,1
e8e2a152-0d6e-4af5-b1ee-5738c78078cf,IDFA,22.31526,114.162362,1413,1693791076,iOS,wecnvy67z,2023,9,wec,wecnv,wecnvy,wecnvy6,wecnvy67,wecnvy67z,wecn,1,4,9,e8e2a152-0d6e-4af5-b1ee-5738c78078cf1,e8e2a152-0d6e-4af5-b1ee-5738c78078cf19,114.162366,22.31526,1693789813,0,0,wecqbpbr,22.32406183,114.2582972,wecqbpbr,22.32406192,114.2582989,\N,14635.58333,\N,1
e8e2a152-0d6e-4af5-b1ee-5738c78078cf,IDFA,22.31526,114.162366,1415,1693792311,iOS,wecnvy67z,2023,9,wec,wecnv,wecnvy,wecnvy6,wecnvy67,wecnvy67z,wecn,1,4,9,e8e2a152-0d6e-4af5-b1ee-5738c78078cf1,e8e2a152-0d6e-4af5-b1ee-5738c78078cf19,114.162362,22.31526,1693791076,0,0,wecqbpbr,22.32406183,114.2582972,wecqbpbr,22.32406192,114.2582989,\N,14635.58333,\N,1
e8e2a152-0d6e-4af5-b1ee-5738c78078cf,IDFA,22.31526,114.162366,1415,1693793595,iOS,wecnvy67z,2023,9,wec,wecnv,wecnvy,wecnvy6,wecnvy67,wecnvy67z,wecn,1,4,10,e8e2a152-0d6e-4af5-b1ee-5738c78078cf1,e8e2a152-0d6e-4af5-b1ee-5738c78078cf110,114.162366,22.31526,1693792311,0,0,wecqbpbr,22.32406183,114.2582972,wecqbpbr,22.32406192,114.2582989,\N,14635.58333,\N,1
e8e2a152-0d6e-4af5-b1ee-5738c78078cf,IDFA,22.31526,114.162366,1413,1693794849,iOS,wecnvy67z,2023,9,wec,wecnv,wecnvy,wecnvy6,wecnvy67,wecnvy67z,wecn,1,4,10,e8e2a152-0d6e-4af5-b1ee-5738c78078cf1,e8e2a152-0d6e-4af5-b1ee-5738c78078cf110,114.162366,22.31526,1693793595,0,0,wecqbpbr,22.32406183,114.2582972,wecqbpbr,22.32406192,114.2582989,\N,14635.58333,\N,1
e8e2a152-0d6e-4af5-b1ee-5738c78078cf,IDFA,22.31526,114.162366,1415,1693796038,iOS,wecnvy67z,2023,9,wec,wecnv,wecnvy,wecnvy6,wecnvy67,wecnvy67z,wecn,1,4,10,e8e2a152-0d6e-4af5-b1ee-5738c78078cf1,e8e2a152-0d6e-4af5-b1ee-5738c78078cf110,114.162366,22.31526,1693794849,0,0,wecqbpbr,22.32406183,114.2582972,wecqbpbr,22.32406192,114.2582989,\N,14635.58333,\N,1
e8e2a152-0d6e-4af5-b1ee-5738c78078cf,IDFA,22.31526,114.162366,1413,1693797190,iOS,wecnvy67z,2023,9,wec,wecnv,wecnvy,wecnvy6,wecnvy67,wecnvy67z,wecn,1,4,11,e8e2a152-0d6e-4af5-b1ee-5738c78078cf1,e8e2a152-0d6e-4af5-b1ee-5738c78078cf111,114.162366,22.31526,1693796038,0,0,wecqbpbr,22.32406183,114.2582972,wecqbpbr,22.32406192,114.2582989,\N,14635.58333,\N,1
e8e2a152-0d6e-4af5-b1ee-5738c78078cf,IDFA,22.31526,114.162366,1415,1693798393,iOS,wecnvy67z,2023,9,wec,wecnv,wecnvy,wecnvy6,wecnvy67,wecnvy67z,wecn,1,4,11,e8e2a152-0d6e-4af5-b1ee-5738c78078cf1,e8e2a152-0d6e-4af5-b1ee-5738c78078cf111,114.162366,22.31526,1693797190,0,0,wecqbpbr,22.32406183,114.2582972,wecqbpbr,22.32406192,114.2582989,\N,14635.58333,\N,1
e8e2a152-0d6e-4af5-b1ee-5738c78078cf,IDFA,22.31526,114.162366,1415,1693800748,iOS,wecnvy67z,2023,9,wec,wecnv,wecnvy,wecnvy6,wecnvy67,wecnvy67z,wecn,1,4,12,e8e2a152-0d6e-4af5-b1ee-5738c78078cf1,e8e2a152-0d6e-4af5-b1ee-5738c78078cf112,114.162366,22.31526,1693798393,0,0,wecqbpbr,22.32406183,114.2582972,wecqbpbr,22.32406192,114.2582989,\N,14635.58333,\N,1
e8e2a152-0d6e-4af5-b1ee-5738c78078cf,IDFA,22.31526,114.162366,1415,1693805442,iOS,wecnvy67z,2023,9,wec,wecnv,wecnvy,wecnvy6,wecnvy67,wecnvy67z,wecn,1,4,13,e8e2a152-0d6e-4af5-b1ee-5738c78078cf1,e8e2a152-0d6e-4af5-b1ee-5738c78078cf113,114.162965,22.315427,1693804170,64,0.181132075,wecqbpbr,22.32406183,114.2582972,wecqbpbr,22.32406192,114.2582989,\N,14635.58333,\N,1
